experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
control,7,689,3,3,Journalist,1.0,Male,3,3 ,3 ,3 5 
control,7,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,7,1609,3,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,7,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
control,7,236,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
control,7,509,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,7,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
control,7,1504,7,7,Surgeon,1.0,Male,7,1 7 ,1 7 ,1 7 
control,7,765,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,7,1008,5,5,Teacher,0.0,Female,5,3 5 ,3 5 8 ,3 5 8 
control,7,895,0,4,Psychologist,0.0,Female,4,4 0 ,3 4 0 ,4 0 
control,7,309,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
control,7,1583,4,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,7,1560,1,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,7,1957,9,9,Model,0.0,Female,9,9 ,2 9 ,9 
control,7,104,1,0,Professor,1.0,Male,0,0 ,0 ,0 
control,7,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,7,1278,6,6,Dentist,1.0,Male,6,6 7 ,6 7 ,6 7 
control,7,59,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,7,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,7,1185,0,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,7,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,7,1190,5,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
control,7,982,1,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,7,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,7,1110,4,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
control,7,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
control,7,134,1,0,Professor,1.0,Male,0,0 ,0 ,3 0 
control,7,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,7,413,8,2,Photographer,1.0,Male,8,8 ,8 ,2 8 
control,7,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,7,225,7,1,Physician,0.0,Female,1,1 ,1 ,1 
control,7,495,3,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,7,637,3,3,Journalist,0.0,Female,3,2 3 ,2 3 5 ,2 3 
control,7,1673,2,8,Painter,1.0,Male,8,8 ,8 ,8 
control,7,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,7,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
control,7,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
control,7,17,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 5 0 
control,7,849,0,4,Psychologist,0.0,Female,4,4 0 ,4 0 ,4 
control,7,21,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,7,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,7,719,2,3,Journalist,1.0,Male,5,5 9 ,5 9 ,5 9 
control,7,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,7,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,7,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,7,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,7,342,0,1,Physician,1.0,Male,0,1 0 ,0 ,1 0 
control,8,1148,2,5,Teacher,1.0,Male,2,2 8 ,2 8 ,2 8 
control,8,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,8,1590,9,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,8,224,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,8,1501,1,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 ,1 6 7 
control,8,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
control,8,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,8,11,1,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
control,8,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,8,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,8,1658,8,8,Painter,1.0,Male,8,2 8 ,2 5 8 ,2 5 8 
control,8,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
control,8,267,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,8,1405,7,7,Surgeon,1.0,Male,7,7 ,7 ,1 7 
control,8,763,0,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,8,631,3,3,Journalist,1.0,Male,3,3 ,3 ,2 3 
control,8,1888,0,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
control,8,1792,2,8,Painter,1.0,Male,8,8 ,8 ,8 
control,8,837,0,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,8,10,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,8,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
control,8,1768,8,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,8,266,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
control,8,403,0,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
control,8,254,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,8,643,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,8,94,0,0,Professor,0.0,Female,0,2 5 0 ,2 5 0 ,5 0 
control,8,1153,3,5,Teacher,1.0,Male,2,2 3 ,2 3 5 ,2 3 5 
control,8,498,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,8,976,1,4,Psychologist,0.0,Female,4,1 4 ,4 ,4 
control,8,1487,1,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
control,8,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
control,8,669,2,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
control,8,1809,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,8,1038,0,5,Teacher,0.0,Female,5,5 ,5 ,5 
control,8,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
control,8,1918,9,9,Model,1.0,Male,9,5 9 ,2 5 9 ,2 5 9 0 
control,8,971,4,4,Psychologist,0.0,Female,0,0 ,0 ,0 
control,8,664,3,3,Journalist,1.0,Male,3,2 3 0 ,1 2 3 0 ,1 2 3 0 
control,8,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
control,8,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,8,1229,6,6,Dentist,0.0,Female,6,6 7 ,6 7 ,6 7 
control,8,103,4,0,Professor,1.0,Male,0,0 ,0 ,4 0 
control,8,1157,5,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
control,8,1505,2,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
control,8,1777,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,8,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,8,1109,5,5,Teacher,0.0,Female,5,5 ,5 ,5 
control,8,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
control,8,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,9,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,9,94,0,0,Professor,0.0,Female,0,2 5 0 ,2 5 0 ,5 0 
control,9,266,1,1,Physician,0.0,Female,1,1 6 ,1 ,1 
control,9,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,9,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
control,9,1487,0,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
control,9,11,7,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
control,9,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
control,9,669,3,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
control,9,1405,0,7,Surgeon,1.0,Male,7,7 ,7 ,1 7 
control,9,498,3,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,9,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
control,9,1777,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,9,631,3,3,Journalist,1.0,Male,3,3 ,3 ,2 3 
control,9,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,9,1590,9,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,9,10,0,0,Professor,0.0,Female,0,0 ,0 ,0 
control,9,103,1,0,Professor,1.0,Male,0,0 ,0 ,4 0 
control,9,1229,6,6,Dentist,0.0,Female,6,6 7 ,6 7 ,6 7 
control,9,1809,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,9,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,9,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
control,9,1038,5,5,Teacher,0.0,Female,5,5 ,5 ,5 
control,9,1157,0,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
control,9,643,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,9,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,9,1501,7,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 ,1 6 7 
control,9,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,9,1658,8,8,Painter,1.0,Male,8,2 8 ,2 5 8 ,2 5 8 
control,9,1109,4,5,Teacher,0.0,Female,5,5 ,5 ,5 
control,9,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,9,403,3,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
control,9,267,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,9,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,9,1153,2,5,Teacher,1.0,Male,2,2 3 ,2 3 5 ,2 3 5 
control,9,254,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,9,664,7,3,Journalist,1.0,Male,3,2 3 0 ,1 2 3 0 ,1 2 3 0 
control,9,224,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,9,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
control,9,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
control,9,976,4,4,Psychologist,0.0,Female,4,1 4 ,4 ,4 
control,9,971,0,4,Psychologist,0.0,Female,0,0 ,0 ,0 
control,9,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
control,9,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,9,1148,8,5,Teacher,1.0,Male,2,2 8 ,2 8 ,2 8 
control,9,1277,1,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,9,1888,0,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
control,9,1918,9,9,Model,1.0,Male,9,5 9 ,2 5 9 ,2 5 9 0 
control,9,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,9,1327,1,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
control,10,60,1,0,Professor,1.0,Male,0,0 ,0 ,0 
control,10,1190,5,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
control,10,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,10,109,4,0,Professor,1.0,Male,4,4 7 ,4 7 ,1 4 7 
control,10,413,0,2,Photographer,1.0,Male,8,8 ,8 ,2 8 
control,10,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,10,1296,4,6,Dentist,1.0,Male,7,7 ,5 7 ,5 7 
control,10,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
control,10,293,5,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
control,10,237,7,1,Physician,0.0,Female,1,1 ,1 ,1 
control,10,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,10,1016,3,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
control,10,1673,7,8,Painter,1.0,Male,8,8 ,8 ,8 
control,10,134,3,0,Professor,1.0,Male,0,0 ,0 ,3 0 
control,10,343,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,10,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,10,1956,2,9,Model,0.0,Female,2,2 ,2 ,2 
control,10,21,4,0,Professor,0.0,Female,0,0 ,0 ,0 
control,10,1799,8,8,Painter,0.0,Female,8,2 8 ,8 ,8 
control,10,310,1,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
control,10,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
control,10,495,7,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,10,17,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 5 0 
control,10,982,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,10,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,10,1135,5,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
control,10,1604,7,8,Painter,0.0,Female,8,8 ,8 ,8 
control,10,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,10,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,10,509,3,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,10,1249,1,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
control,10,848,5,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,10,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
control,10,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,10,1639,0,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
control,10,1185,0,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,10,1401,0,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
control,10,1417,0,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,10,689,0,3,Journalist,1.0,Male,3,3 ,3 ,3 5 
control,10,550,2,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
control,10,719,2,3,Journalist,1.0,Male,5,5 9 ,5 9 ,5 9 
control,10,1444,6,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
control,10,1009,0,5,Teacher,1.0,Male,3,2 3 ,2 3 ,2 3 4 
control,10,1583,7,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,10,1965,3,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
control,10,1609,7,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,10,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,10,1560,1,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,10,1399,7,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,10,991,5,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,11,1609,2,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,11,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,11,255,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,11,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,11,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,11,718,3,3,Journalist,1.0,Male,3,3 5 ,3 5 ,3 5 
control,11,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,11,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,11,1583,1,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,11,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
control,11,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
control,11,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,11,981,3,4,Psychologist,0.0,Female,3,2 3 5 ,2 3 ,2 3 
control,11,543,9,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
control,11,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
control,11,11,1,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
control,11,1888,0,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
control,11,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
control,11,1149,5,5,Teacher,1.0,Male,5,5 ,5 ,5 9 
control,11,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,11,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
control,11,1039,3,5,Teacher,1.0,Male,3,2 3 9 ,2 3 5 9 ,2 3 9 
control,11,224,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,11,1590,9,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,11,972,4,4,Psychologist,1.0,Male,4,1 4 ,4 ,4 
control,11,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
control,11,1406,6,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,11,1157,0,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
control,11,267,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,11,680,3,3,Journalist,0.0,Female,0,4 0 ,1 4 7 0 ,4 0 
control,11,1657,8,8,Painter,1.0,Male,5,5 8 9 ,5 8 9 ,5 8 9 
control,11,669,9,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
control,11,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,11,1110,5,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
control,11,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,11,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
control,11,507,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,11,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,11,10,5,0,Professor,0.0,Female,0,0 ,0 ,0 
control,11,665,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,11,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,11,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,11,1189,5,5,Teacher,0.0,Female,4,4 5 ,4 5 ,4 
control,11,16,5,0,Professor,1.0,Male,5,5 ,5 ,5 
control,11,403,3,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
control,11,1810,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,11,1487,0,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
control,11,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,11,102,0,0,Professor,1.0,Male,0,4 0 ,4 0 ,4 0 
control,11,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,12,1583,7,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,12,1487,1,7,Surgeon,0.0,Female,0,0 ,4 0 ,4 0 
control,12,680,0,3,Journalist,0.0,Female,0,4 0 ,1 4 7 0 ,4 0 
control,12,1373,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,12,1277,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,12,224,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,12,10,5,0,Professor,0.0,Female,0,0 ,0 ,0 
control,12,763,3,3,Journalist,1.0,Male,3,3 ,3 ,3 
control,12,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,12,1888,0,9,Model,0.0,Female,3,3 9 ,1 3 4 7 9 ,3 7 9 
control,12,403,3,2,Photographer,1.0,Male,2,2 5 ,2 3 5 9 ,2 3 5 9 
control,12,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,12,833,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 
control,12,1157,5,5,Teacher,0.0,Female,5,1 5 0 ,5 0 ,5 0 
control,12,1941,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,12,1792,8,8,Painter,1.0,Male,8,8 ,8 ,8 
control,12,432,2,2,Photographer,1.0,Male,2,2 ,2 9 ,2 9 
control,12,1294,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,12,1149,5,5,Teacher,1.0,Male,5,5 ,5 ,5 9 
control,12,1590,1,7,Surgeon,1.0,Male,7,7 ,7 ,6 7 
control,12,102,0,0,Professor,1.0,Male,0,4 0 ,4 0 ,4 0 
control,12,894,4,4,Psychologist,1.0,Male,4,4 ,4 ,4 0 
control,12,1768,3,8,Painter,0.0,Female,5,2 3 5 ,2 3 5 8 ,2 3 5 
control,12,1810,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,12,507,8,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,12,1189,4,5,Teacher,0.0,Female,4,4 5 ,4 5 ,4 
control,12,437,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,12,837,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,12,330,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,12,665,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,12,1039,8,5,Teacher,1.0,Male,3,2 3 9 ,2 3 5 9 ,2 3 9 
control,12,1609,2,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,12,981,4,4,Psychologist,0.0,Female,3,2 3 5 ,2 3 ,2 3 
control,12,1949,9,9,Model,0.0,Female,9,3 9 ,3 9 ,3 9 
control,12,972,4,4,Psychologist,1.0,Male,4,1 4 ,4 ,4 
control,12,11,7,0,Professor,1.0,Male,0,1 0 ,1 0 ,1 0 
control,12,1327,6,6,Dentist,0.0,Female,6,1 6 7 ,1 6 ,1 6 
control,12,1406,6,7,Surgeon,1.0,Male,7,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,12,255,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,12,718,3,3,Journalist,1.0,Male,3,3 5 ,3 5 ,3 5 
control,12,1657,8,8,Painter,1.0,Male,5,5 8 9 ,5 8 9 ,5 8 9 
control,12,138,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 4 5 0 
control,12,1110,0,5,Teacher,0.0,Female,5,3 5 ,3 5 ,5 
control,12,16,0,0,Professor,1.0,Male,5,5 ,5 ,5 
control,12,1505,3,7,Surgeon,1.0,Male,3,3 5 ,3 5 ,3 5 
control,12,669,7,3,Journalist,1.0,Male,3,2 3 ,2 3 ,2 3 
control,12,1759,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,12,543,2,2,Photographer,0.0,Female,2,2 9 ,2 3 4 9 ,2 4 9 
control,12,267,7,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 
control,12,1297,6,6,Dentist,1.0,Male,6,6 ,6 ,6 
control,13,1956,9,9,Model,0.0,Female,2,2 ,2 ,2 
control,13,1401,1,7,Surgeon,1.0,Male,1,1 7 ,1 7 ,1 7 
control,13,229,1,1,Physician,0.0,Female,1,1 ,1 ,1 
control,13,134,3,0,Professor,1.0,Male,0,0 ,0 ,3 0 
control,13,1560,7,7,Surgeon,0.0,Female,6,1 6 7 ,1 6 7 0 ,1 6 7 0 
control,13,1135,4,5,Teacher,0.0,Female,5,5 9 ,5 ,5 
control,13,1399,6,6,Dentist,1.0,Male,6,6 ,6 ,6 7 
control,13,1583,1,7,Surgeon,1.0,Male,3,3 7 ,3 7 ,3 7 
control,13,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,13,310,7,1,Physician,1.0,Male,1,1 7 ,1 6 7 ,1 7 
control,13,509,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,13,1444,7,7,Surgeon,0.0,Female,7,1 7 ,1 7 ,1 7 
control,13,991,4,4,Psychologist,1.0,Male,5,3 5 ,2 3 4 5 ,2 3 4 5 
control,13,343,1,1,Physician,0.0,Female,1,1 6 ,1 6 ,1 6 
control,13,1296,1,6,Dentist,1.0,Male,7,7 ,5 7 ,5 7 
control,13,1009,3,5,Teacher,1.0,Male,3,2 3 ,2 3 ,2 3 4 
control,13,719,9,3,Journalist,1.0,Male,5,5 9 ,5 9 ,5 9 
control,13,109,4,0,Professor,1.0,Male,4,4 7 ,4 7 ,1 4 7 
control,13,495,2,2,Photographer,0.0,Female,2,2 ,2 ,2 
control,13,1249,6,6,Dentist,0.0,Female,6,6 ,6 7 ,6 
control,13,21,4,0,Professor,0.0,Female,0,0 ,0 ,0 
control,13,1185,8,5,Teacher,1.0,Male,5,5 7 ,5 7 ,5 7 
control,13,1976,9,9,Model,0.0,Female,3,3 5 9 ,2 3 5 9 ,3 5 9 
control,13,17,3,0,Professor,1.0,Male,3,3 0 ,3 5 0 ,3 5 0 
control,13,1673,6,8,Painter,1.0,Male,8,8 ,8 ,8 
control,13,1995,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,13,686,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,13,982,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,13,293,0,1,Physician,1.0,Male,1,1 0 ,1 7 0 ,1 7 0 
control,13,1799,8,8,Painter,0.0,Female,8,2 8 ,8 ,8 
control,13,689,3,3,Journalist,1.0,Male,3,3 ,3 ,3 5 
control,13,1273,6,6,Dentist,0.0,Female,6,6 ,6 ,6 
control,13,1016,3,5,Teacher,1.0,Male,5,5 0 ,4 5 0 ,4 5 0 
control,13,1609,6,8,Painter,0.0,Female,8,8 ,8 0 ,8 
control,13,1190,5,5,Teacher,1.0,Male,0,0 ,5 0 ,5 0 
control,13,878,4,4,Psychologist,1.0,Male,0,4 0 ,4 6 0 ,4 6 0 
control,13,1639,2,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
control,13,638,4,3,Journalist,0.0,Female,4,4 5 ,4 5 0 ,4 5 
control,13,237,7,1,Physician,0.0,Female,1,1 ,1 ,1 
control,13,60,0,0,Professor,1.0,Male,0,0 ,0 ,0 
control,13,873,4,4,Psychologist,1.0,Male,4,4 6 ,4 6 ,4 6 
control,13,1965,9,9,Model,1.0,Male,3,3 6 ,2 3 6 ,2 3 6 
control,13,848,4,4,Psychologist,0.0,Female,4,4 ,4 ,4 
control,13,799,3,3,Journalist,0.0,Female,3,3 ,3 ,3 
control,13,1914,9,9,Model,0.0,Female,9,9 ,9 ,9 
control,13,550,8,2,Photographer,1.0,Male,2,2 3 ,2 3 ,2 3 
control,13,413,2,2,Photographer,1.0,Male,8,8 ,8 ,2 8 
control,13,1216,6,6,Dentist,1.0,Male,6,6 ,6 ,1 6 
control,13,449,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,13,1417,1,7,Surgeon,1.0,Male,1,1 ,1 ,1 
control,14,1604,8,8,Painter,0.0,Female,8,8 ,8 ,8 
control,14,414,2,2,Photographer,1.0,Male,2,2 ,2 ,2 
control,14,1639,8,8,Painter,1.0,Male,2,2 8 ,2 8 ,2 8 
