experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
control,206,1325,12,12,Officer,1.0,Middle,6,6 12 13,6 12 13 19,6 12 13 19
control,206,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
control,206,611,1,7,Guitarist,3.0,Unknown,16,1 15 16,1 4 15 16,1 4 15 16
control,206,936,16,16,Salesperson,1.0,Middle,16,16,16,5 11 16
control,206,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
control,206,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
control,206,135,19,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
control,206,944,4,4,Craftsman,1.0,Middle,11,4 5 9 11 16,5 9 11 16,5 9 11 16
control,206,921,18,18,Skateboarder,3.0,Unknown,18,18,18,18
control,206,205,13,13,Motorcyclist,1.0,Middle,13,13,12 13,12 13
control,206,615,5,11,Laborer,1.0,Middle,5,5 11,5 11,1 5 11
control,206,386,17,7,Guitarist,3.0,Unknown,17,17,17,17
control,206,557,6,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
control,206,186,4,4,Craftsman,2.0,Older,11,3 4 9 11 15 16,3 11 15 16,3 4 11 15 16
control,206,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
control,206,597,3,3,Computer User,1.0,Middle,19,3 11 15 17 19,3 11 17 19,3 11 17 19
control,206,725,8,8,Gymnast,0.0,Younger,8,8,8,8
control,207,1378,10,20,Tennis Player,0.0,Younger,20,20,20,20
control,207,874,5,5,Farmer,1.0,Middle,5,5,5,5 11
control,207,1076,6,11,Laborer,1.0,Middle,6,6 11 13 16,6 11 13 16,6 11 13 16
control,207,1156,20,20,Tennis Player,0.0,Younger,20,20,20,20
control,207,1346,18,18,Skateboarder,1.0,Middle,18,18,18,18
control,207,789,11,11,Laborer,1.0,Middle,6,6 11 15,6 11 15 18,6 11 15 18
control,207,447,13,13,Motorcyclist,0.0,Younger,13,1 11 13 16,1 11 13 16,11 13 16
control,207,23,5,5,Farmer,1.0,Middle,5,5 11,5 11,5 11 15 16
control,207,530,17,17,Singer,1.0,Middle,17,17,7 17,7 17
control,207,936,16,16,Salesperson,1.0,Middle,16,16,16,5 11 16
control,207,43,19,17,Singer,3.0,Unknown,17,17,10 17,17
control,207,237,7,7,Guitarist,1.0,Middle,7,7,7,7 12 17
control,207,604,12,6,Guard,1.0,Middle,6,6 11 16,1 6 11 16,1 6 11 16
control,207,1102,2,2,Boatman,3.0,Unknown,2,2,2,2
control,207,1057,11,9,Hairdresser,0.0,Younger,9,9,9,9
control,207,832,18,18,Skateboarder,1.0,Middle,18,18,18,18
control,207,1330,7,1,Backpacker,1.0,Middle,1,1 4 6 7 11 12 15 17 18 19,1 6 7 15,1 6 7 15
control,207,660,4,11,Laborer,1.0,Middle,11,11,11,4 5 11
control,207,1360,4,4,Craftsman,3.0,Unknown,16,11 14 15 16,11 14 15 16,11 14 15 16
control,207,1130,14,14,Painter,1.0,Middle,15,4 11 14 15,4 11 14 15,4 11 14 15
control,207,233,5,16,Salesperson,1.0,Middle,11,5 11,5 11 16,2 5 11 16
control,207,189,19,19,Speaker,1.0,Middle,20,1 20,1 20,1 20
control,207,914,8,8,Gymnast,1.0,Middle,8,8,8,8
control,207,556,5,5,Farmer,1.0,Middle,5,5 11,5 11 16,5 11 16
control,207,822,6,12,Officer,1.0,Middle,6,3 6 12 15,3 6 12 15,3 6 12 15
control,207,609,10,10,Horse Rider,1.0,Middle,10,8 10,5 8 10 20,5 8 10 20
control,207,1013,4,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
control,207,299,5,4,Craftsman,1.0,Middle,16,1 11 16,1 11 15 16,1 11 15 16
control,207,22,2,2,Boatman,0.0,Younger,2,2,2,2
control,207,1099,10,10,Horse Rider,0.0,Younger,10,10,10,10
control,207,510,8,20,Tennis Player,1.0,Middle,20,16 18 20,16 18 20,1 16 18 20
control,207,381,1,1,Backpacker,0.0,Younger,16,1 3 6 11 15 16,1 6 11 16,1 6 11 16
control,207,534,2,3,Computer User,1.0,Middle,11,2 3 6 11 15,2 3 11 15,2 3 11 15
control,207,178,6,6,Guard,2.0,Older,15,6 13 15,4 6 13 15,4 6 13 15 16
control,207,1396,13,13,Motorcyclist,3.0,Unknown,13,1 11 13 16,1 11 13 16,1 11 13 16
control,207,742,15,15,Repairman,1.0,Middle,15,11 13 15,4 11 13 15,4 11 13 15
control,207,1177,7,7,Guitarist,1.0,Middle,7,3 4 7 11 15 16 17 19,3 7 16 19,3 7 16 19
control,207,227,9,9,Hairdresser,1.0,Middle,9,9 11 16,4 9 11 16,4 9 11 16
control,207,676,11,1,Backpacker,1.0,Middle,1,1 11 16,1 11 16,1 5 11 16
control,207,854,3,3,Computer User,1.0,Middle,3,3,3 4 15 19,3 4 15 19
control,207,257,18,18,Skateboarder,0.0,Younger,18,18,18,18
control,207,118,15,15,Repairman,1.0,Middle,3,3 15 16 19,3 15 16 19,3 15 16 19
control,207,371,15,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
control,207,715,10,10,Horse Rider,1.0,Middle,10,8 10,6 8 10 12,6 8 10 12
control,207,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
control,207,1190,3,3,Computer User,1.0,Middle,1,1 3 15 16,1 3 15 16,1 3 15 16
control,207,685,13,13,Motorcyclist,1.0,Middle,16,13 16,6 13 15 16,6 13 15 16
control,207,1229,4,4,Craftsman,3.0,Unknown,4,4 15,4 15,4 15
control,207,610,19,19,Speaker,2.0,Older,19,5 10 11 16 19,5 11 16 19,5 10 11 16 19
control,207,786,17,17,Singer,3.0,Unknown,17,8 11 17 19,8 11 17 19,8 11 17 19
control,208,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
control,208,1367,4,4,Craftsman,1.0,Middle,11,11 16,5 11 16,2 5 11 16
control,208,992,7,7,Guitarist,2.0,Older,7,7,7,7 11 16 17 18
control,208,39,9,9,Hairdresser,2.0,Older,9,4 9 15,4 9 15,4 6 9 15 16
control,208,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
control,208,288,14,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
control,208,226,2,2,Boatman,0.0,Younger,2,2,2,2
control,208,1115,19,19,Speaker,1.0,Middle,6,6 9 10 12 17 19,6 9 17 19,6 9 17 19
control,208,69,17,19,Speaker,1.0,Middle,17,9 16 17 20,9 16 17 20,9 16 17 20
control,208,924,6,6,Guard,0.0,Younger,6,6 15,6 15,6
control,208,255,17,17,Singer,1.0,Middle,17,17,17,17
control,208,478,5,5,Farmer,3.0,Unknown,5,2 5 11,2 5 11,2 5 11
control,208,915,15,15,Repairman,1.0,Middle,11,11 15,11 15,11 15
control,208,753,3,3,Computer User,1.0,Middle,11,1 11 18,1 3 11 18,1 3 11 18
control,208,339,17,17,Singer,1.0,Middle,17,17,17,10 11 17 20
control,208,74,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,208,410,11,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
control,208,287,3,3,Computer User,3.0,Unknown,16,3 5 16,3 5 10 16,3 5 10 16
control,208,272,16,16,Salesperson,2.0,Older,16,11 16,11 16,5 6 11 16
control,208,898,11,13,Motorcyclist,1.0,Middle,13,2 11 13 16,2 11 13 16,2 11 13 16
control,208,165,13,13,Motorcyclist,1.0,Middle,2,1 2 13,1 2 13 19,1 2 13 19
control,208,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
control,208,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
control,208,683,12,12,Officer,3.0,Unknown,6,6 12 13 16,6 12 13 16,6 12 13 16
control,208,894,6,6,Guard,2.0,Older,15,6 15 16,4 6 15 16,4 6 11 15 16
control,208,433,15,15,Repairman,1.0,Middle,15,11 13 15,11 13 15 17,11 13 15 17
control,208,350,18,18,Skateboarder,1.0,Middle,18,18,18,18
control,208,1286,7,7,Guitarist,3.0,Unknown,7,7,7,7
control,208,1072,4,4,Craftsman,0.0,Younger,11,4 6 11 15 16,4 11 15 16,4 11 15 16
control,208,120,1,10,Horse Rider,0.0,Younger,10,10,5 10 12 16,10
control,208,215,11,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
control,208,1236,7,7,Guitarist,1.0,Middle,11,1 2 5 7 11 16 17 20,1 2 11 20,1 2 11 20
control,208,1221,9,9,Hairdresser,1.0,Middle,9,4 9 16,4 9 11 16,4 9 11 16
control,208,859,12,12,Officer,1.0,Middle,6,2 6 12,2 6 12 13,2 6 12 13
control,208,348,12,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
control,208,1316,2,16,Salesperson,1.0,Middle,2,1 2 11 14,1 2 11 14,1 2 11 14
control,208,1049,3,3,Computer User,3.0,Unknown,2,2 3 16,2 3 11 16,2 3 16
control,208,498,2,2,Boatman,1.0,Middle,2,2,2,2 11 16
control,208,381,1,1,Backpacker,0.0,Younger,16,1 3 6 11 15 16,1 6 11 16,1 6 11 16
control,208,1171,1,18,Skateboarder,0.0,Younger,1,1 16 18,1 16 18,1
control,208,1217,8,8,Gymnast,3.0,Unknown,8,8,8,8
control,208,661,8,8,Gymnast,0.0,Younger,8,8 18,8 18,8
control,208,445,13,13,Motorcyclist,3.0,Unknown,11,11 16,11 16,11 16
control,208,336,17,17,Singer,0.0,Younger,17,17,17,17
control,208,1094,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,208,824,14,14,Painter,3.0,Unknown,14,14,14,14
control,208,440,6,6,Guard,1.0,Middle,6,6 12,6 12,6 11 12 15
control,208,147,1,1,Backpacker,1.0,Middle,1,1,1 11,1 3 11 16
control,208,103,9,9,Hairdresser,1.0,Middle,9,9,9 11,9 11 16
control,208,1084,20,20,Tennis Player,3.0,Unknown,20,20,20,20
control,209,410,11,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
control,209,1171,1,18,Skateboarder,0.0,Younger,1,1 16 18,1 16 18,1
control,209,859,12,12,Officer,1.0,Middle,6,2 6 12,2 6 12 13,2 6 12 13
control,209,165,13,13,Motorcyclist,1.0,Middle,2,1 2 13,1 2 13 19,1 2 13 19
control,209,103,9,9,Hairdresser,1.0,Middle,9,9,9 11,9 11 16
control,209,287,3,3,Computer User,3.0,Unknown,16,3 5 16,3 5 10 16,3 5 10 16
control,209,824,14,14,Painter,3.0,Unknown,14,14,14,14
control,209,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
control,209,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
control,209,1286,7,7,Guitarist,3.0,Unknown,7,7,7,7
control,209,1217,8,8,Gymnast,3.0,Unknown,8,8,8,8
control,209,69,19,19,Speaker,1.0,Middle,17,9 16 17 20,9 16 17 20,9 16 17 20
control,209,1084,20,20,Tennis Player,3.0,Unknown,20,20,20,20
control,209,440,4,6,Guard,1.0,Middle,6,6 12,6 12,6 11 12 15
control,209,433,15,15,Repairman,1.0,Middle,15,11 13 15,11 13 15 17,11 13 15 17
control,209,255,17,17,Singer,1.0,Middle,17,17,17,17
control,209,74,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,209,915,15,15,Repairman,1.0,Middle,11,11 15,11 15,11 15
control,209,661,8,8,Gymnast,0.0,Younger,8,8 18,8 18,8
control,209,753,14,3,Computer User,1.0,Middle,11,1 11 18,1 3 11 18,1 3 11 18
control,209,498,2,2,Boatman,1.0,Middle,2,2,2,2 11 16
control,209,39,9,9,Hairdresser,2.0,Older,9,4 9 15,4 9 15,4 6 9 15 16
control,209,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
control,209,272,16,16,Salesperson,2.0,Older,16,11 16,11 16,5 6 11 16
control,209,336,17,17,Singer,0.0,Younger,17,17,17,17
control,209,1049,3,3,Computer User,3.0,Unknown,2,2 3 16,2 3 11 16,2 3 16
control,209,1236,7,7,Guitarist,1.0,Middle,11,1 2 5 7 11 16 17 20,1 2 11 20,1 2 11 20
control,209,924,12,6,Guard,0.0,Younger,6,6 15,6 15,6
control,209,120,4,10,Horse Rider,0.0,Younger,10,10,5 10 12 16,10
control,209,215,11,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
control,209,683,12,12,Officer,3.0,Unknown,6,6 12 13 16,6 12 13 16,6 12 13 16
control,209,898,5,13,Motorcyclist,1.0,Middle,13,2 11 13 16,2 11 13 16,2 11 13 16
control,209,1072,16,4,Craftsman,0.0,Younger,11,4 6 11 15 16,4 11 15 16,4 11 15 16
control,209,1221,9,9,Hairdresser,1.0,Middle,9,4 9 16,4 9 11 16,4 9 11 16
control,209,1316,2,16,Salesperson,1.0,Middle,2,1 2 11 14,1 2 11 14,1 2 11 14
control,209,1367,17,4,Craftsman,1.0,Middle,11,11 16,5 11 16,2 5 11 16
control,209,147,5,1,Backpacker,1.0,Middle,1,1,1 11,1 3 11 16
control,209,226,2,2,Boatman,0.0,Younger,2,2,2,2
control,209,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
control,209,381,1,1,Backpacker,0.0,Younger,16,1 3 6 11 15 16,1 6 11 16,1 6 11 16
control,209,288,14,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
control,209,445,13,13,Motorcyclist,3.0,Unknown,11,11 16,11 16,11 16
control,209,478,5,5,Farmer,3.0,Unknown,5,2 5 11,2 5 11,2 5 11
control,209,894,12,6,Guard,2.0,Older,15,6 15 16,4 6 15 16,4 6 11 15 16
control,209,339,17,17,Singer,1.0,Middle,17,17,17,10 11 17 20
control,209,1094,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,209,1115,19,19,Speaker,1.0,Middle,6,6 9 10 12 17 19,6 9 17 19,6 9 17 19
control,209,992,7,7,Guitarist,2.0,Older,7,7,7,7 11 16 17 18
control,209,350,18,18,Skateboarder,1.0,Middle,18,18,18,18
control,209,348,12,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
control,210,1214,11,10,Horse Rider,1.0,Middle,6,6 10 12 13,6 10 12 13,6 10 12 13
control,210,756,3,3,Computer User,1.0,Middle,3,1 3 11 16,1 3 11 16,1 3 11 16
control,210,1262,16,4,Craftsman,3.0,Unknown,16,4 11 16,4 9 11 16,4 9 11 16
control,210,70,15,15,Repairman,2.0,Older,15,4 11 15,4 11 15,4 9 11 15
control,210,901,12,12,Officer,3.0,Unknown,6,6 11 12 13,6 11 12 13,6 11 12 13
control,210,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
control,210,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
control,210,1034,17,17,Singer,0.0,Younger,17,17,17,17
control,210,1267,17,17,Singer,1.0,Middle,16,11 16 17,11 15 16 17,11 15 16 17
control,210,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
control,210,977,2,2,Boatman,1.0,Middle,2,2,2 16,2 11 16
control,210,56,12,6,Guard,1.0,Middle,2,2 6 12,2 6 12,2 6 12
control,210,1278,3,3,Computer User,3.0,Unknown,11,3 6 11 14 15 16,3 6 11 14,3 6 11 14
control,210,140,11,15,Repairman,1.0,Middle,15,15,15,15
control,210,785,20,18,Skateboarder,1.0,Middle,18,18,18,18
control,210,855,14,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
control,210,605,8,18,Skateboarder,0.0,Younger,18,18,18,18
control,210,1230,14,4,Craftsman,3.0,Unknown,11,4 11 14 15,4 11 14 15,4 11 14 15
control,210,1177,7,7,Guitarist,1.0,Middle,7,3 4 7 11 15 16 17 19,3 7 16 19,3 7 16 19
control,210,121,16,16,Salesperson,1.0,Middle,16,16,1 11 15 16,1 11 15 16
control,210,1199,3,1,Backpacker,0.0,Younger,1,1 3 6 8 10 12 18,1 8 12 18,1 8 12 18
control,210,1266,3,2,Boatman,0.0,Younger,2,2,2,2
control,210,352,17,17,Singer,1.0,Middle,17,17,17,17
control,210,288,14,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
control,210,918,11,11,Laborer,3.0,Unknown,11,11 15,4 11 14 15,11 14 15
control,210,976,10,10,Horse Rider,3.0,Unknown,10,10,1 2 5 10,2 5 10
control,210,736,5,5,Farmer,2.0,Older,5,5 11,5 11,1 4 5 11 16
control,210,671,8,8,Gymnast,0.0,Younger,8,8,8,8
control,210,458,18,18,Skateboarder,0.0,Younger,18,18,18,18
control,210,61,9,9,Hairdresser,1.0,Middle,9,9 15,9 15,4 9 11 15
control,210,311,9,9,Hairdresser,0.0,Younger,9,9,2 9 11,9
control,210,1067,3,3,Computer User,3.0,Unknown,3,3,3,3
control,210,717,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,210,557,1,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
control,210,291,4,12,Officer,3.0,Unknown,6,6,6,6
control,210,1368,10,10,Horse Rider,1.0,Middle,10,10,8 10,8 10 12
control,210,626,2,2,Boatman,1.0,Middle,2,2,2,2
control,210,410,12,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
control,210,308,6,6,Guard,2.0,Older,11,6 11 12,6 11 12 15,6 11 12 15 16
control,210,567,1,1,Backpacker,1.0,Middle,1,1 5,1 5 11 16,1 5 11 16
control,210,971,16,5,Farmer,1.0,Middle,3,3 5 6 8 9 11 16 17,3 6 9 11,3 6 9 11
control,210,649,13,13,Motorcyclist,1.0,Middle,13,13,13,13
control,210,247,6,6,Guard,1.0,Middle,6,6,6,6
control,210,1294,8,8,Gymnast,0.0,Younger,8,1 6 8 14,1 6 8 14,8
control,210,338,16,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
control,210,128,19,19,Speaker,0.0,Younger,20,20,20,20
control,210,880,9,9,Hairdresser,1.0,Middle,9,9,9,9 11
control,210,768,12,16,Salesperson,2.0,Older,16,2 16,2 16 18 20,2 4 16 18 20
control,210,1112,20,20,Tennis Player,0.0,Younger,20,20,20,20
control,210,441,10,13,Motorcyclist,3.0,Unknown,13,13,13,13
control,211,436,4,4,Craftsman,2.0,Older,4,4 11 15 16,4 11 15 16,4 9 11 15 16
control,211,1050,8,8,Gymnast,0.0,Younger,8,8,8,8
control,211,152,16,16,Salesperson,2.0,Older,16,16,16,3 11 15 16
control,211,319,5,5,Farmer,1.0,Middle,5,5 11,5 11 16,5 11 16
control,211,875,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,211,855,15,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
control,211,627,1,1,Backpacker,1.0,Middle,3,1 3 4 5 14 16,1 3 5 16,1 3 5 16
control,211,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
control,211,749,12,12,Officer,2.0,Older,12,6 11 12 13 15,6 11 12 15,6 11 12 13 15
control,211,559,7,7,Guitarist,1.0,Middle,7,7 16 17,7 11 16 17,7 11 16 17
control,211,291,6,12,Officer,3.0,Unknown,6,6,6,6
control,211,1202,7,7,Guitarist,2.0,Older,7,3 7,3 7 11 17,3 7 11 16 17
control,211,1042,19,19,Speaker,2.0,Older,10,5 6 8 9 10 12 16 17 19,6 10 12 16,6 10 12 16 17
control,211,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
control,211,448,12,12,Officer,1.0,Middle,12,6 12,3 6 12 13,3 6 12 13
control,211,1182,3,3,Computer User,3.0,Unknown,3,3,3,3
control,211,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
control,211,187,9,9,Hairdresser,3.0,Unknown,9,9,9,9
control,211,73,4,15,Repairman,2.0,Older,4,4 11,4 11 16,4 5 11 15 16
control,211,1328,11,5,Farmer,0.0,Younger,11,5 11,5 11,5 11
control,211,473,2,2,Boatman,1.0,Middle,2,2,2 11,2 11
control,211,844,5,11,Laborer,1.0,Middle,5,5 11,5 11,5 11
control,211,1371,8,8,Gymnast,1.0,Middle,8,8,8,8
control,211,788,12,6,Guard,1.0,Middle,6,6,6,6
control,211,297,7,7,Guitarist,1.0,Middle,7,7,7,7 13
control,211,402,1,1,Backpacker,0.0,Younger,1,1,1,1
control,211,275,6,6,Guard,1.0,Middle,6,6,6,6
control,211,609,10,10,Horse Rider,1.0,Middle,10,8 10,5 8 10 20,5 8 10 20
control,211,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
control,211,367,16,16,Salesperson,1.0,Middle,16,11 16,5 11 16,5 6 11 16
control,211,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
control,211,373,14,14,Painter,1.0,Middle,14,14,14,14
control,211,958,17,17,Singer,1.0,Middle,17,17,17,10 17 19
control,211,85,20,19,Speaker,0.0,Younger,16,1 4 6 10 11 13 16,1 10 11 16,1 10 11 16
control,211,1332,17,17,Singer,1.0,Middle,17,7 17,7 10 14 17,7 10 14 17
control,211,178,15,6,Guard,2.0,Older,15,6 13 15,4 6 13 15,4 6 13 15 16
control,211,19,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,211,985,19,19,Speaker,2.0,Older,10,3 5 6 10 11 12 19,3 10 11 19,3 6 10 11 19
control,211,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
control,211,1354,3,3,Computer User,3.0,Unknown,3,3 10 12 16,3 10 12 16,3 10 12 16
control,211,1198,9,9,Hairdresser,1.0,Middle,9,4 9 14 16,4 9 14 16,4 9 14 16
control,211,1122,16,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
control,211,964,10,10,Horse Rider,1.0,Middle,10,10 12,2 6 10 12,2 6 10 12
control,211,102,18,18,Skateboarder,1.0,Middle,18,18,18,18
control,211,193,2,2,Boatman,3.0,Unknown,2,2 6,2 6 11 12,2 6 12
control,211,1036,18,18,Skateboarder,3.0,Unknown,18,6 12 18,6 10 12 18,6 10 12 18
control,211,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
control,211,842,14,14,Painter,3.0,Unknown,16,11 14 16,11 14 16,11 14 16
control,211,951,16,16,Salesperson,1.0,Middle,16,5 11 16,5 11 16,4 5 11 16
control,211,806,15,15,Repairman,3.0,Unknown,15,4 11 15,3 4 11 15,4 11 15
control,212,843,4,14,Painter,2.0,Older,16,4 11 16,4 11 15 16,4 11 14 15 16
control,212,1374,6,6,Guard,1.0,Middle,6,6,6 15,6 15 16
control,212,983,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,212,469,8,8,Gymnast,0.0,Younger,8,8,8,8
control,212,1083,4,5,Farmer,2.0,Older,5,5 11 16,4 5 11 16,4 5 9 11 16
control,212,96,16,1,Backpacker,1.0,Middle,16,16,11 16,11 14 15 16
control,212,606,3,3,Computer User,3.0,Unknown,3,3 6 8 16,3 6 8 16,3 6 8 16
control,212,260,6,2,Boatman,1.0,Middle,2,2 6,2 6,2 6
control,212,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
control,212,89,19,19,Speaker,1.0,Middle,16,3 16,3 10 16 20,3 10 16 20
control,212,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
control,212,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
control,212,499,17,1,Backpacker,0.0,Younger,1,1 6 16,1 6 10 16,1
control,212,522,8,4,Craftsman,0.0,Younger,8,1 2 4 6 8 11 15 16 20,2 8 11 16,2 8 11 16
control,212,349,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,212,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
control,212,1055,13,13,Motorcyclist,1.0,Middle,13,13,13,13
control,212,1208,5,5,Farmer,1.0,Middle,1,1 11,1 5 11 16,1 5 11 16
control,212,642,7,7,Guitarist,3.0,Unknown,7,7 17,7 17,7
control,212,744,18,18,Skateboarder,0.0,Younger,18,18,18,18
control,212,517,14,14,Painter,0.0,Younger,14,11 14 15,11 14 15 16,11 14 15
control,212,730,1,3,Computer User,3.0,Unknown,1,1 2 11 16 17,1 2 11 16,1 2 11 16
control,212,1159,17,17,Singer,0.0,Younger,17,17,17,17
control,212,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
control,212,716,15,15,Repairman,0.0,Younger,15,15,15,15
control,212,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
control,212,138,18,18,Skateboarder,3.0,Unknown,18,18,18,18
control,212,495,14,16,Salesperson,2.0,Older,2,2 14 16,2 14 16,2 4 11 14 16
control,212,353,14,14,Painter,1.0,Middle,14,11 14,11 14,4 11 14
control,212,942,2,2,Boatman,3.0,Unknown,2,1 2,1 2,1 2
control,212,167,17,17,Singer,0.0,Younger,17,17,11 17 19 20,17
control,212,369,9,9,Hairdresser,1.0,Middle,9,9,9,9
control,212,455,4,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
control,212,1342,20,20,Tennis Player,1.0,Middle,20,20,20,20
control,212,179,7,7,Guitarist,1.0,Middle,17,1 2 5 7 9 11 14 15 16 17,1 2 7 17,1 2 7 17
control,212,1303,13,13,Motorcyclist,3.0,Unknown,1,1 2 11 13 16,1 2 11 13,1 2 11 13
control,212,751,12,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
control,212,654,4,4,Craftsman,3.0,Unknown,4,4 11,2 4 11 15,2 4 11 15
control,212,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
control,212,408,2,2,Boatman,3.0,Unknown,2,2,2,2
control,212,956,10,6,Guard,1.0,Middle,6,6,6,6 20
control,212,923,19,12,Officer,3.0,Unknown,6,6 11 16,6 11 12 16,6 11 12 16
control,212,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
control,212,908,8,8,Gymnast,0.0,Younger,8,8,8,8
control,212,371,14,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
control,212,1348,3,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
control,212,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
control,212,30,15,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
control,212,1121,18,18,Skateboarder,3.0,Unknown,2,2 16 18,1 2 16 18,1 2 16 18
control,212,643,10,10,Horse Rider,1.0,Middle,10,10,8 10,5 8 10 20
control,213,86,1,5,Farmer,3.0,Unknown,5,2 5 11,2 5 11,2 5 11
control,213,463,16,16,Salesperson,0.0,Younger,16,16,16,16
control,213,273,15,15,Repairman,1.0,Middle,15,11 15,11 15 16,11 15 16
control,213,662,5,1,Backpacker,0.0,Younger,1,1,1,1
control,213,1379,13,13,Motorcyclist,2.0,Older,13,13,12 13,4 10 12 13 15
control,213,579,11,4,Craftsman,1.0,Middle,4,4 11,4 11 15,4 11 15 16
control,213,1356,5,11,Laborer,3.0,Unknown,11,5 11,5 11 16,5 11 16
control,213,849,7,7,Guitarist,1.0,Middle,7,7 17,7 17,7 17
control,213,159,17,17,Singer,1.0,Middle,17,7 17,7 17,7 10 17 19
control,213,1243,19,19,Speaker,0.0,Younger,16,1 2 15 16 17,2 15 16 17,2 15 16 17
control,213,803,18,18,Skateboarder,3.0,Unknown,18,18,18,18
control,213,28,9,9,Hairdresser,1.0,Middle,9,9,9,6 9
control,213,63,6,11,Laborer,1.0,Middle,6,6 13,6 12 13 16,6 12 13 16
control,213,578,16,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
